Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Bachelors,2013.0,Pune,3.0,25.0,Male,No,3.0,0.0
Bachelors,2013.0,Pune,1.0,26.0,Female,No,4.0,1.0
Bachelors,2012.0,Pune,2.0,27.0,Female,No,5.0,1.0
Masters,2017.0,New Delhi,3.0,28.0,Male,No,0.0,0.0
,2104.426204825029,Bangalore,3.0,28.0,Female,No,1.0,0.0
Bachelors,,Pune,2.0,25.0,Female,Yes,3.0,1.0
Bachelors,2015.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2015.0,Bangalore,3.0,24.0,Female,No,2.0,0.0
Bachelors,2018.0,New Delhi,3.0,24.0,Female,no,2.0,1.0
Bachelors,2017.0,New Delhi,,27.0,Female,Yes,5.0,0.0
PHD,2012.0,Pune,3.0,27.0,,No,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2013.0,Bangalore,3.0,25.0,Male,no,3.0,1.0
,2015.0,New Delhi,3.0,24.0,Female,No,2.0,0.0
Bachelors,2013.0,Pune,3.0,24.0,Female,No,2.0,0.0
Bachelors,2016.0,Pune,3.0,24.0,Male,No,2.0,0.0
Bachelors,2018.0,Pune,,24.0,Male,Yes,2.0,1.0
Bachelors,2015.0,Bangalore,3.0,27.0,Female,Yes,5.0,1.0
Bachelors,2104.426204825029,Bangalore,3.0,26.0,Male,none,4.0,1.0
Bachelors,2012.0,Pune,error,24.0,Female,NO,2.0,1.0
Masters,2017.0,New Delhi,error,27.0,Male,No,5.0,1.0
Bachelors,2012.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
,2013.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2015.0,New Delhi,3.0,25.0,Female,No,3.0,22.207526878212015
Bachelors,2018.0,Bangalore,3.0,24.0,Female,No,2.0,1.0
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,4.0,0.0
Bachelors,2013.0,Pune,1.0,26.0,Female,No,4.0,1.0
Bachelors,2015.0,Bangalore,3.0,-47.0,Male,No,5.0,0.0
Bachelors,2013.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2016.0,Bangalore,3.0,26.0,Male,No,,1.0
,,Bangalore,3.0,25.0,Female,No,3.0,1.0
BACHELORS,error,Bangalore,25.104331005232446,27.0,Male,YES,5.0,0.0
Bachelors,2017.0,Pune,3.0,26.0,Male,No,,0.0
Bachelors,2018.0,Pune,2.0,28.0,Female,No,5.0,1.0
masters,2017.0,Pune,2.0,140.47735463165102,Male,No,5.0,0.0
Bachelors,2013.0,Bangalore,3.0,25.0,Female,No,3.0,0.0
Bachelors,2017.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2017.0,New Delhi,error,,Female,No,3.0,0.0
Bachelors,2018.0,Pune,3.0,27.0,Female,No,73.1163750232798,1.0
Bachelors,2016.0,Pune,3.0,27.0,Male,NO,5.0,0.0
Bachelors,2013.0,Bangalore,1.0,140.47735463165102,Male,No,2.0,0.0
Bachelors,2012.0,Bangalore,,28.0,Male,No,3.0,0.0
Bachelors,error,Pune,2.0,28.0,Female,No,3.0,1.0
Bachelors,2016.0,,3.0,24.0,Male,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,28.0,Male,No,3.0,0.0
Bachelors,2017.0,Pune,2.0,28.0,Male,No,73.1163750232798,0.0
Bachelors,2017.0,Bangalore,3.0,25.0,female,No,3.0,1.0
Bachelors,2015.0,Bangalore,3.0,25.0,Male,No,3.0,0.0
Masters,2013.0,NEW DELHI,25.104331005232446,,Male,No,3.0,1.0
Bachelors,2017.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2013.0,Pune,3.0,27.0,Male,No,5.0,0.0
Bachelors,2013.0,Pune,2.0,24.0,Female,No,2.0,1.0
,2017.0,Bangalore,3.0,28.0,Male,No,1.0,1.0
Bachelors,2012.0,Bangalore,3.0,25.0,Male,No,3.0,0.0
Bachelors,2014.0,Pune,3.0,26.0,Male,No,4.0,0.0
Bachelors,2015.0,Pune,1.0,24.0,Female,No,2.0,1.0
Masters,2013.0,New Delhi,3.0,24.0,Female,,2.0,1.0
Bachelors,2014.0,Bangalore,,25.0,Male,No,3.0,0.0
Bachelors,2017.0,New Delhi,2.0,26.0,Male,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,25.0,Male,No,3.0,22.207526878212015
Masters,2013.0,New Delhi,3.0,25.0,Male,No,3.0,1.0
Bachelors,2014.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2014.0,Pune,2.0,28.0,FEMALE,No,3.0,1.0
Masters,2015.0,New Delhi,3.0,,Male,no,2.0,0.0
Bachelors,2015.0,Bangalore,3.0,28.0,,No,5.0,22.207526878212015
Bachelors,2017.0,BANGALORE,3.0,24.0,Male,No,2.0,0.0
Bachelors,2014.0,Pune,3.0,27.0,Male,No,5.0,0.0
Bachelors,2015.0,Pune,2.0,28.0,Female,No,5.0,1.0
Masters,2017.0,new delhi,,-47.0,Female,No,4.0,1.0
Bachelors,2016.0,New Delhi,3.0,26.0,Female,No,4.0,0.0
Bachelors,2016.0,Bangalore,3.0,26.0,Female,No,4.0,0.0
Bachelors,2013.0,New Delhi,3.0,27.0,Female,No,5.0,0.0
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,3.0,0.0
Bachelors,2017.0,New Delhi,3.0,25.0,male,No,3.0,0.0
Bachelors,2015.0,Bangalore,1.0,27.0,Male,no,5.0,0.0
Bachelors,2013.0,Bangalore,3.0,26.0,,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,24.0,Female,No,2.0,0.0
Bachelors,2014.0,PUNE,25.104331005232446,26.0,Male,none,4.0,0.0
Bachelors,2013.0,Bangalore,3.0,24.0,,No,2.0,1.0
Bachelors,2012.0,Bangalore,3.0,25.0,Male,No,3.0,
Bachelors,2012.0,Bangalore,3.0,-47.0,,Yes,5.0,0.0
Bachelors,2012.0,,3.0,28.0,Male,No,1.0,0.0
masters,2017.0,,2.0,25.0,Female,No,3.0,1.0
Bachelors,2014.0,Bangalore,3.0,25.0,Male,No,3.0,0.0
Bachelors,2016.0,Pune,2.0,27.0,Female,No,5.0,1.0
BACHELORS,2017.0,Pune,,28.0,Male,No,3.0,0.0
Masters,2017.0,New Delhi,3.0,28.0,Male,NO,2.0,0.0
PHD,error,pune,3.0,26.0,Male,no,4.0,1.0
Masters,2017.0,New Delhi,2.0,24.0,Male,No,2.0,1.0
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,,0.0
Masters,2015.0,Pune,3.0,26.0,,No,73.1163750232798,0.0
Bachelors,2016.0,Bangalore,3.0,,Male,No,5.0,1.0
Bachelors,2016.0,,3.0,28.0,Female,No,4.0,0.0
Bachelors,2012.0,Pune,25.104331005232446,26.0,Male,No,4.0,0.0
Masters,2015.0,Bangalore,2.0,27.0,Female,No,5.0,1.0
Masters,2017.0,Pune,1.0,28.0,Male,No,0.0,0.0
Masters,2015.0,New Delhi,3.0,,Female,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,26.0,Male,No,4.0,1.0
Bachelors,2017.0,Pune,3.0,28.0,Female,No,4.0,1.0
Bachelors,2015.0,Pune,3.0,-47.0,Male,No,3.0,0.0
MASTERS,2017.0,New Delhi,2.0,27.0,Female,,5.0,0.0
Masters,2015.0,Pune,2.0,27.0,Female,No,5.0,0.0
Bachelors,2015.0,bangalore,,25.0,Male,No,73.1163750232798,1.0
Bachelors,2013.0,Bangalore,,28.0,Female,no,1.0,0.0
Bachelors,2015.0,Pune,3.0,,Female,No,3.0,1.0
Bachelors,2012.0,Bangalore,3.0,28.0,Female,No,2.0,1.0
Bachelors,2016.0,Pune,3.0,27.0,female,No,5.0,1.0
Bachelors,2016.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
PHD,2018.0,New Delhi,3.0,26.0,Male,No,4.0,1.0
Bachelors,2017.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2018.0,Pune,3.0,28.0,Male,No,2.0,1.0
bachelors,,Bangalore,3.0,140.47735463165102,Male,No,2.0,0.0
Bachelors,2013.0,New Delhi,3.0,140.47735463165102,Male,No,,0.0
Bachelors,2013.0,BANGALORE,3.0,28.0,Male,Yes,1.0,0.0
MASTERS,2017.0,NEW DELHI,2.0,,Female,No,2.0,0.0
Bachelors,2016.0,Bangalore,1.0,24.0,Male,No,,0.0
Bachelors,2017.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2014.0,Pune,2.0,27.0,Female,No,5.0,1.0
Bachelors,2017.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2017.0,New Delhi,3.0,27.0,Male,No,5.0,22.207526878212015
Masters,2018.0,New Delhi,3.0,24.0,Male,No,73.1163750232798,1.0
Bachelors,2016.0,Bangalore,3.0,26.0,Male,No,4.0,1.0
Bachelors,2017.0,Bangalore,3.0,28.0,Male,YES,3.0,0.0
Bachelors,2017.0,,3.0,,Female,,4.0,0.0
Bachelors,error,PUNE,25.104331005232446,28.0,Male,No,3.0,0.0
Bachelors,2015.0,New Delhi,3.0,26.0,Male,No,4.0,0.0
,2014.0,Bangalore,3.0,26.0,Male,No,4.0,22.207526878212015
Bachelors,2017.0,Pune,2.0,24.0,Female,No,2.0,1.0
Bachelors,2016.0,Bangalore,3.0,26.0,Male,No,4.0,1.0
,2016.0,New Delhi,1.0,26.0,Male,No,4.0,0.0
Bachelors,2018.0,Bangalore,3.0,24.0,Female,No,2.0,1.0
Bachelors,2017.0,Bangalore,2.0,28.0,Female,No,,0.0
Bachelors,2013.0,Bangalore,error,24.0,Female,No,2.0,0.0
Masters,2014.0,New Delhi,3.0,25.0,Female,No,3.0,0.0
Bachelors,2012.0,Pune,1.0,26.0,Male,NO,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,5.0,0.0
Bachelors,2013.0,Bangalore,3.0,28.0,Male,No,2.0,1.0
Masters,2017.0,Pune,2.0,27.0,Male,No,5.0,0.0
bachelors,2016.0,Bangalore,,28.0,Male,Yes,0.0,0.0
Bachelors,2014.0,New Delhi,3.0,25.0,Male,No,3.0,0.0
Bachelors,2013.0,Bangalore,3.0,25.0,FEMALE,No,3.0,1.0
Bachelors,2017.0,Bangalore,3.0,24.0,,No,2.0,1.0
Bachelors,2015.0,Bangalore,3.0,26.0,Female,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,28.0,male,NO,4.0,0.0
Bachelors,2017.0,New Delhi,error,28.0,,No,0.0,0.0
Masters,2017.0,New Delhi,3.0,24.0,Female,No,2.0,0.0
PHD,2017.0,Pune,3.0,27.0,Male,No,5.0,0.0
Bachelors,2015.0,Bangalore,3.0,28.0,Female,No,5.0,0.0
Bachelors,2017.0,New Delhi,3.0,25.0,female,No,3.0,0.0
MASTERS,2017.0,Bangalore,3.0,25.0,Male,no,3.0,0.0
Masters,2017.0,Bangalore,1.0,26.0,Male,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,25.0,Male,No,3.0,1.0
Bachelors,2016.0,Bangalore,3.0,27.0,Male,No,,1.0
Bachelors,2013.0,Bangalore,3.0,24.0,Male,no,2.0,0.0
Bachelors,2012.0,Bangalore,25.104331005232446,25.0,,No,3.0,0.0
Bachelors,2014.0,Pune,3.0,25.0,Male,,3.0,1.0
Bachelors,2018.0,Bangalore,3.0,25.0,Female,No,3.0,1.0
Masters,2012.0,Pune,,26.0,Male,No,4.0,1.0
PHD,2016.0,Bangalore,3.0,25.0,Male,No,3.0,0.0
Bachelors,2015.0,Bangalore,3.0,25.0,Male,No,3.0,0.0
Bachelors,2017.0,New Delhi,2.0,140.47735463165102,Male,No,3.0,1.0
Bachelors,,New Delhi,3.0,27.0,Female,No,5.0,0.0
Bachelors,2017.0,Pune,3.0,26.0,Male,No,4.0,0.0
Bachelors,2016.0,Pune,3.0,26.0,Male,No,4.0,22.207526878212015
Bachelors,2018.0,Bangalore,3.0,26.0,Male,No,4.0,1.0
Masters,2018.0,New Delhi,3.0,-47.0,Female,No,3.0,1.0
Masters,2017.0,Pune,2.0,25.0,Male,No,3.0,0.0
Masters,2014.0,,3.0,24.0,Female,No,2.0,0.0
Bachelors,2014.0,Pune,3.0,28.0,Female,No,2.0,1.0
Bachelors,2012.0,Bangalore,3.0,26.0,male,No,,0.0
Bachelors,2017.0,Pune,3.0,26.0,Male,No,4.0,0.0
Bachelors,2014.0,Pune,,28.0,Female,No,0.0,1.0
Bachelors,2017.0,New Delhi,3.0,25.0,Female,Yes,3.0,
bachelors,2014.0,Bangalore,3.0,25.0,Male,No,3.0,0.0
Bachelors,2012.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2017.0,Bangalore,3.0,26.0,Female,No,4.0,0.0
Masters,2017.0,Bangalore,2.0,26.0,Male,No,,1.0
Bachelors,2017.0,New Delhi,3.0,25.0,Female,No,3.0,0.0
Bachelors,2018.0,bangalore,3.0,25.0,male,No,3.0,1.0
Bachelors,2104.426204825029,New Delhi,3.0,27.0,Female,No,5.0,0.0
Bachelors,2017.0,Bangalore,3.0,-47.0,Male,No,5.0,
Bachelors,2015.0,Bangalore,,24.0,Female,No,2.0,0.0
,2013.0,,3.0,27.0,Male,No,5.0,1.0
Bachelors,2018.0,Bangalore,3.0,26.0,Female,No,4.0,1.0
Masters,2017.0,New Delhi,error,28.0,Female,No,2.0,0.0
Bachelors,2016.0,Pune,3.0,28.0,Female,,4.0,1.0
Bachelors,2016.0,,3.0,25.0,Male,No,3.0,0.0
Bachelors,2015.0,Pune,3.0,27.0,Female,Yes,,1.0
Bachelors,2015.0,Bangalore,3.0,26.0,Male,No,4.0,1.0
Bachelors,2015.0,Pune,3.0,28.0,Female,Yes,5.0,1.0
Bachelors,2013.0,pune,25.104331005232446,27.0,Male,No,5.0,0.0
Masters,,Pune,2.0,25.0,Male,No,3.0,0.0
Bachelors,2015.0,Pune,2.0,25.0,Female,Yes,3.0,1.0
Bachelors,error,pune,2.0,24.0,Female,No,2.0,1.0
Masters,2017.0,New Delhi,2.0,28.0,Female,No,2.0,0.0
Bachelors,2014.0,New Delhi,3.0,24.0,Female,NO,2.0,0.0
,2012.0,Bangalore,3.0,27.0,Male,No,5.0,1.0
Bachelors,2104.426204825029,Pune,2.0,28.0,,No,5.0,1.0
Bachelors,2015.0,New Delhi,2.0,27.0,Female,No,5.0,1.0
Bachelors,2017.0,Bangalore,3.0,24.0,Female,NO,2.0,0.0
Masters,2016.0,New Delhi,3.0,25.0,Female,No,3.0,0.0
Bachelors,2012.0,Pune,3.0,24.0,Male,Yes,2.0,0.0
Bachelors,2104.426204825029,,3.0,24.0,Female,No,2.0,0.0
BACHELORS,2015.0,Pune,2.0,26.0,Female,No,4.0,1.0
Masters,2017.0,Pune,2.0,27.0,Female,No,73.1163750232798,0.0
Bachelors,2013.0,Bangalore,1.0,24.0,Female,No,2.0,1.0
phd,2017.0,Pune,,28.0,Male,No,1.0,
Bachelors,2017.0,Bangalore,3.0,24.0,FEMALE,No,2.0,0.0
Bachelors,2104.426204825029,,2.0,24.0,,No,2.0,1.0
Bachelors,2017.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2016.0,New Delhi,3.0,28.0,Male,No,4.0,0.0
Masters,2017.0,New Delhi,2.0,28.0,Female,No,,0.0
PHD,2014.0,New Delhi,3.0,24.0,Male,No,2.0,0.0
bachelors,2013.0,Bangalore,3.0,,Female,NO,4.0,0.0
Masters,2014.0,New Delhi,3.0,24.0,Male,No,2.0,0.0
Bachelors,2013.0,New Delhi,3.0,24.0,Female,No,2.0,0.0
Masters,2017.0,New Delhi,3.0,26.0,Male,No,4.0,1.0
Bachelors,2014.0,Pune,2.0,27.0,Male,No,5.0,0.0
Masters,2013.0,Bangalore,3.0,25.0,Male,No,73.1163750232798,1.0
Masters,,new delhi,3.0,27.0,Female,No,5.0,1.0
,2017.0,Bangalore,2.0,-47.0,Male,No,3.0,0.0
Bachelors,2012.0,New Delhi,3.0,140.47735463165102,Male,no,5.0,0.0
Bachelors,2014.0,Bangalore,25.104331005232446,28.0,Male,,0.0,0.0
,2017.0,New Delhi,3.0,28.0,Female,No,4.0,0.0
Bachelors,2016.0,Pune,3.0,,Male,No,5.0,1.0
Bachelors,2017.0,New Delhi,2.0,27.0,Female,No,5.0,0.0
PHD,2014.0,Bangalore,3.0,,Female,No,0.0,0.0
Bachelors,2013.0,Pune,2.0,25.0,Male,No,3.0,1.0
Bachelors,2017.0,Pune,3.0,28.0,Male,No,3.0,
Bachelors,2012.0,Bangalore,error,27.0,Male,No,5.0,0.0
Bachelors,2013.0,Bangalore,2.0,24.0,Female,No,2.0,1.0
Masters,2017.0,New Delhi,25.104331005232446,25.0,Male,No,3.0,0.0
Bachelors,2014.0,Pune,3.0,24.0,Male,No,2.0,0.0
Bachelors,2013.0,New Delhi,1.0,25.0,Female,No,3.0,1.0
Bachelors,2015.0,Pune,3.0,28.0,Male,No,2.0,0.0
Masters,2017.0,New Delhi,3.0,28.0,Male,No,1.0,1.0
Bachelors,2017.0,New Delhi,2.0,27.0,Female,No,5.0,0.0
Bachelors,2018.0,Pune,3.0,,Male,No,,1.0
Bachelors,2013.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2017.0,Bangalore,3.0,27.0,Female,YES,5.0,0.0
Masters,,New Delhi,1.0,26.0,Female,No,4.0,1.0
Masters,error,Bangalore,2.0,26.0,Female,No,4.0,0.0
Bachelors,2013.0,Pune,3.0,26.0,Male,No,4.0,
Masters,2014.0,New Delhi,1.0,25.0,FEMALE,No,3.0,0.0
Bachelors,2014.0,bangalore,3.0,27.0,MALE,No,5.0,0.0
Bachelors,2016.0,Bangalore,3.0,140.47735463165102,Male,No,3.0,0.0
Bachelors,2016.0,Bangalore,,27.0,Male,No,5.0,0.0
Bachelors,2015.0,Bangalore,3.0,28.0,Female,No,5.0,0.0
Masters,2012.0,New Delhi,3.0,25.0,Male,No,3.0,1.0
Bachelors,2013.0,Bangalore,3.0,28.0,Male,No,2.0,1.0
Bachelors,2104.426204825029,Bangalore,1.0,25.0,Male,NO,3.0,0.0
Bachelors,2014.0,Pune,3.0,26.0,Male,No,4.0,0.0
Bachelors,2013.0,Pune,3.0,28.0,Male,No,0.0,0.0
Bachelors,2015.0,Bangalore,25.104331005232446,27.0,Male,Yes,5.0,0.0
Bachelors,2014.0,Pune,1.0,140.47735463165102,Female,No,3.0,1.0
Masters,2017.0,Pune,2.0,25.0,FEMALE,No,3.0,1.0
Masters,2013.0,New Delhi,3.0,28.0,Female,No,2.0,0.0
Masters,2017.0,Bangalore,2.0,27.0,Female,No,5.0,1.0
Bachelors,2015.0,Bangalore,3.0,140.47735463165102,Male,No,5.0,
Bachelors,2012.0,,3.0,27.0,Male,No,5.0,0.0
Bachelors,2014.0,bangalore,3.0,26.0,Male,no,4.0,0.0
Bachelors,2013.0,New Delhi,3.0,,Female,No,,0.0
Bachelors,2012.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
bachelors,2013.0,Bangalore,3.0,26.0,Female,No,4.0,0.0
Masters,2017.0,New Delhi,,28.0,Female,No,3.0,0.0
bachelors,,New Delhi,2.0,26.0,Male,No,4.0,0.0
,2013.0,Pune,2.0,27.0,Female,No,5.0,1.0
Masters,2015.0,Bangalore,3.0,27.0,Female,No,5.0,0.0
Masters,2017.0,Pune,3.0,27.0,Female,No,5.0,1.0
Bachelors,2016.0,Bangalore,3.0,27.0,Male,No,5.0,
Bachelors,2012.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2014.0,Bangalore,3.0,25.0,Female,No,3.0,0.0
Bachelors,2016.0,Bangalore,3.0,26.0,Female,No,4.0,
Bachelors,2016.0,Bangalore,3.0,26.0,Female,No,4.0,0.0
Bachelors,2014.0,New Delhi,3.0,26.0,Male,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,3.0,0.0
Bachelors,2012.0,Pune,3.0,-47.0,Male,No,3.0,0.0
MASTERS,2014.0,Bangalore,3.0,28.0,Female,No,3.0,1.0
Bachelors,2016.0,New Delhi,3.0,26.0,Male,No,4.0,0.0
Bachelors,2012.0,New Delhi,3.0,24.0,Female,,2.0,22.207526878212015
Bachelors,2015.0,Pune,2.0,28.0,,No,4.0,1.0
Bachelors,2017.0,New Delhi,,24.0,Male,No,2.0,0.0
Bachelors,2015.0,New Delhi,3.0,25.0,Male,No,3.0,0.0
Bachelors,2013.0,Bangalore,25.104331005232446,27.0,Male,No,73.1163750232798,0.0
,2015.0,Bangalore,3.0,-47.0,Male,No,5.0,0.0
Bachelors,2017.0,BANGALORE,3.0,28.0,Female,No,3.0,1.0
Bachelors,2017.0,Bangalore,3.0,24.0,Female,No,2.0,0.0
Masters,2017.0,New Delhi,2.0,26.0,,No,4.0,0.0
,2016.0,Bangalore,3.0,25.0,Male,Yes,3.0,1.0
Bachelors,2016.0,Bangalore,3.0,26.0,Male,Yes,4.0,0.0
MASTERS,2017.0,Bangalore,2.0,24.0,Female,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,-47.0,Male,Yes,5.0,0.0
Bachelors,2014.0,Pune,2.0,,Female,No,5.0,1.0
Masters,2017.0,New Delhi,1.0,24.0,Female,No,2.0,0.0
Bachelors,2104.426204825029,Bangalore,3.0,28.0,Male,NO,1.0,0.0
Bachelors,2013.0,Pune,3.0,26.0,Male,No,4.0,0.0
Bachelors,2014.0,Pune,3.0,28.0,Male,No,0.0,0.0
Masters,2013.0,New Delhi,3.0,28.0,Male,No,1.0,0.0
Masters,2017.0,Pune,,27.0,Female,,5.0,0.0
Bachelors,2017.0,,3.0,28.0,Male,No,1.0,0.0
Bachelors,2016.0,New Delhi,3.0,26.0,Female,No,4.0,0.0
PHD,2018.0,Bangalore,3.0,27.0,Male,No,5.0,1.0
Bachelors,2014.0,Pune,3.0,26.0,Male,NO,4.0,0.0
BACHELORS,2013.0,Pune,3.0,25.0,Male,No,3.0,0.0
Masters,2017.0,Pune,3.0,25.0,Male,No,3.0,0.0
Bachelors,2017.0,Pune,2.0,24.0,Female,No,2.0,1.0
Bachelors,2017.0,New Delhi,3.0,-47.0,Female,,2.0,
PHD,2014.0,Pune,3.0,24.0,Male,No,2.0,
phd,2017.0,Bangalore,3.0,24.0,Female,No,2.0,22.207526878212015
Masters,error,NEW DELHI,2.0,26.0,Male,,4.0,1.0
Bachelors,2013.0,Pune,2.0,24.0,Male,Yes,2.0,1.0
PHD,2016.0,New Delhi,3.0,27.0,female,No,5.0,0.0
Masters,2017.0,New Delhi,2.0,25.0,FEMALE,Yes,3.0,1.0
Bachelors,2014.0,Pune,3.0,140.47735463165102,Male,,4.0,22.207526878212015
Bachelors,,New Delhi,3.0,,Female,No,3.0,0.0
bachelors,2012.0,Bangalore,3.0,27.0,,No,5.0,22.207526878212015
Bachelors,2016.0,Bangalore,3.0,26.0,Male,Yes,4.0,0.0
BACHELORS,,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2015.0,Pune,2.0,27.0,Female,Yes,5.0,1.0
Bachelors,2016.0,Pune,3.0,28.0,Female,No,2.0,
Masters,2017.0,New Delhi,2.0,27.0,Female,No,5.0,1.0
Bachelors,,Bangalore,3.0,25.0,Female,No,3.0,1.0
Bachelors,2014.0,Pune,3.0,27.0,Male,Yes,5.0,0.0
BACHELORS,2014.0,Bangalore,3.0,27.0,Male,Yes,5.0,0.0
Bachelors,2015.0,,3.0,25.0,Female,No,3.0,0.0
masters,2017.0,Bangalore,3.0,26.0,Female,no,4.0,0.0
Masters,2018.0,New Delhi,3.0,25.0,Male,No,3.0,
Bachelors,2018.0,Bangalore,3.0,,Male,No,3.0,1.0
,2014.0,Bangalore,3.0,-47.0,Male,No,1.0,0.0
Bachelors,2017.0,Bangalore,3.0,24.0,MALE,No,2.0,0.0
Bachelors,2013.0,Bangalore,3.0,28.0,Female,No,3.0,0.0
Bachelors,2015.0,Pune,3.0,24.0,Male,No,2.0,0.0
Bachelors,error,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2014.0,NEW DELHI,3.0,25.0,Female,No,3.0,0.0
Masters,2017.0,new delhi,1.0,26.0,Male,No,4.0,0.0
Bachelors,2016.0,Bangalore,3.0,25.0,Female,,3.0,0.0
Bachelors,2013.0,,2.0,,Male,Yes,4.0,0.0
Bachelors,2018.0,Pune,1.0,26.0,Male,Yes,4.0,0.0
Bachelors,2017.0,Bangalore,3.0,24.0,male,No,2.0,0.0
Bachelors,2016.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,24.0,,No,2.0,0.0
PHD,2017.0,New Delhi,3.0,28.0,Male,No,3.0,22.207526878212015
Bachelors,2017.0,New Delhi,2.0,24.0,Female,No,2.0,
BACHELORS,2015.0,Bangalore,3.0,25.0,Female,No,,0.0
Bachelors,2015.0,Pune,3.0,26.0,Male,No,4.0,0.0
Masters,2014.0,Bangalore,3.0,27.0,Male,no,5.0,1.0
Bachelors,2012.0,Pune,3.0,24.0,Female,No,2.0,1.0
Bachelors,2015.0,Pune,25.104331005232446,26.0,Female,No,4.0,1.0
Bachelors,2013.0,Bangalore,3.0,24.0,Female,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,26.0,Female,No,4.0,0.0
Masters,2017.0,New Delhi,25.104331005232446,26.0,Male,,4.0,0.0
Bachelors,2016.0,Bangalore,3.0,24.0,Male,NO,2.0,0.0
Bachelors,2104.426204825029,Pune,3.0,28.0,Male,No,2.0,0.0
Bachelors,,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,24.0,Male,Yes,2.0,0.0
Masters,2015.0,Pune,2.0,28.0,Female,No,0.0,0.0
Bachelors,2017.0,Pune,3.0,26.0,Male,Yes,4.0,0.0
Bachelors,2018.0,Bangalore,3.0,27.0,Female,No,5.0,1.0
Masters,2017.0,Pune,3.0,27.0,male,No,5.0,1.0
Bachelors,2013.0,Bangalore,1.0,27.0,Female,No,73.1163750232798,0.0
Bachelors,2016.0,Bangalore,3.0,27.0,Female,No,,0.0
Bachelors,2013.0,Pune,3.0,28.0,Male,No,1.0,22.207526878212015
Bachelors,2017.0,Pune,3.0,28.0,Male,No,2.0,0.0
Bachelors,2013.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2104.426204825029,Bangalore,3.0,25.0,Female,No,3.0,0.0
Bachelors,2015.0,Pune,3.0,24.0,Female,No,2.0,1.0
Bachelors,2014.0,New Delhi,error,28.0,male,No,1.0,0.0
Bachelors,2017.0,New Delhi,2.0,28.0,Female,No,2.0,0.0
Masters,2015.0,New Delhi,3.0,26.0,Male,No,4.0,1.0
PHD,2014.0,New Delhi,3.0,-47.0,male,No,3.0,
Bachelors,2013.0,Bangalore,3.0,,Male,No,3.0,0.0
bachelors,,Bangalore,3.0,25.0,Male,No,3.0,0.0
Bachelors,2013.0,New Delhi,2.0,24.0,Female,No,2.0,1.0
Bachelors,2014.0,Pune,3.0,25.0,Male,No,3.0,
Bachelors,2017.0,New Delhi,3.0,25.0,Female,No,3.0,0.0
Masters,2017.0,,2.0,,Male,Yes,2.0,1.0
Bachelors,2015.0,New Delhi,3.0,28.0,Female,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,27.0,Male,No,5.0,1.0
bachelors,2015.0,Pune,3.0,140.47735463165102,Male,no,4.0,0.0
Bachelors,2104.426204825029,Pune,2.0,27.0,Female,No,5.0,1.0
